sold,price,mile,engine_vol,wheelbase,model,month,modelyear
0,17.997999,26.302,1.8,106,Civic,6,2008
0,19.599001,27.454,1.8,106,Civic,1,2009
0,17.599001,26.639999,1.8,106,Civic,4,2009
0,18.599001,34.515999,1.8,106,Civic,2,2008
0,13.998,27.415001,1.8,102,Corolla,6,2007
0,10.998,73.241997,1.8,102,Corolla,6,2006
0,13.998,21.534,1.8,102,Corolla,4,2010
1,14.599,37.167999,1.8,102,Corolla,1,2007
0,13.998,74.415001,1.8,102,Corolla,1,2007
0,8.599,116.888,1.8,102,Corolla,5,2006
0,14.998,30.931999,1.8,102,Corolla,2,2008
0,14.599,13.993,1.8,102,Corolla,4,2007
0,12.998,84.526001,1.8,102,Corolla,3,2007
0,13.599,33.247002,1.8,102,Corolla,9,2006
0,11.097,95.885002,1.8,102,Corolla,9,2010
0,14.599,18.620001,1.8,102,Corolla,4,2007
0,13.599,62.891998,1.8,102,Corolla,2,2008
1,9.9980001,115.779,1.8,102,Corolla,2,2010
0,13.698,32.120998,1.8,102,Corolla,2,2006
0,12.599,37.608002,1.8,102,Corolla,5,2006
0,15.998,9.6949997,1.8,102,Corolla,2,2007
0,9.9980001,93.139999,1.8,102,Corolla,4,2010
0,10.998,69.345001,1.8,102,Corolla,6,2006
0,12.998,45.000999,1.8,102,Corolla,7,2007
0,15.599,32.597,1.8,102,Corolla,1,2007
0,14.599,40.754002,1.8,102,Corolla,2,2007
0,13.998,24.115,1.8,102,Corolla,5,2006
0,13.998,30.33,1.8,102,Corolla,6,2008
0,13.998,47.32,1.8,102,Corolla,6,2008
0,10.599,74.107002,1.8,102,Corolla,7,2010
1,12.998,12.985,1.8,102,Corolla,2,2010
0,14.599,43.213001,1.8,102,Corolla,2,2007
0,12.998,27.048,1.8,102,Corolla,6,2008
0,12.599,38.584,1.8,102,Corolla,7,2006
0,11.998,20.225,1.8,102,Corolla,5,2006
0,14.097,56.874001,1.8,102,Corolla,3,2008
0,13.998,4.8299999,1.8,102,Corolla,5,2006
0,15.599,12.171,1.8,102,Corolla,1,2008
0,12.998,20.396999,1.8,102,Corolla,6,2007
0,13.998,30.711,1.8,102,Corolla,6,2008
0,13.998,48.078999,1.8,102,Corolla,7,2006
1,12.599,33.437,1.8,102,Corolla,7,2007
0,13.599,29.086,1.8,102,Corolla,9,2008
0,10.998,68.927002,1.8,102,Corolla,5,2010
1,10.998,45.575001,1.8,102,Corolla,6,2010
0,12.599,56.453999,1.8,102,Corolla,7,2007
1,12.998,44.987,1.8,102,Corolla,5,2007
0,12.998,25.528999,1.8,102,Corolla,5,2007
0,13.998,53.262001,1.8,102,Corolla,6,2008
0,9.599,90.260002,1.8,102,Corolla,6,2006
0,13.599,9.7659998,1.8,102,Corolla,6,2006
0,15.998,26.469999,1.8,102,Corolla,9,2009
0,14.998,52.66,1.8,102,Corolla,4,2009
0,15.599,19.181999,1.8,102,Corolla,9,2009
0,15.599,12.043,1.8,102,Corolla,1,2009
0,13.998,17.569,1.8,102,Corolla,9,2009
0,13.097,22.093,1.8,102,Corolla,6,2009
1,16.997999,30.073999,1.8,102,Corolla,2,2009
0,16.599001,36.550999,1.8,102,Corolla,2,2009
0,12.998,39.895,1.8,102,Corolla,6,2009
0,13.998,40.481998,1.8,102,Corolla,1,2009
1,13.998,15.862,1.8,102,Corolla,5,2009
0,14.599,28.219,2.4000001,108,Accord,5,2006
0,14.998,67.583,3.3,107,Camry,5,2010
0,11.998,93.740997,2.4000001,107,Camry,6,2006
0,17.599001,4.9460001,2.4000001,107,Camry,5,2006
0,12.998,91.637001,2.4000001,107,Camry,3,2010
0,14.998,15.377,2.4000001,107,Camry,8,2006
0,13.998,72.146004,2.4000001,107,Camry,3,2006
0,16.997999,20.153,2.4000001,107,Camry,2,2010
0,14.097,49.473999,2.4000001,107,Camry,5,2010
1,13.998,32.300999,2.4000001,107,Camry,4,2006
0,12.599,69.725998,2.4000001,107,Camry,5,2010
0,12.998,79.239998,2.4000001,107,Camry,2,2010
0,12.998,74.462997,2.4000001,107,Camry,5,2010
0,14.998,34.910999,2.4000001,107,Camry,8,2010
0,15.599,12.713,2.4000001,109,Camry,5,2007
0,15.599,29.283001,2.4000001,109,Camry,6,2007
0,15.599,17.565001,2.4000001,109,Camry,6,2007
0,16.997999,51.830002,2.4000001,109,Camry,3,2007
0,15.998,14.402,2.4000001,109,Camry,7,2007
0,19.997999,4.895,2.4000001,109,Camry,7,2007
0,15.698,26.410999,2.4000001,109,Camry,6,2007
0,15.599,26.711,2.4000001,109,Camry,6,2007
0,15.998,28.283001,2.4000001,109,Camry,6,2008
0,17.997999,6.9099998,2.4000001,109,Camry,8,2008
1,14.998,39.080002,2.4000001,109,Camry,7,2008
0,16.997999,15.644,2.4000001,109,Camry,7,2008
0,13.998,62.637001,2.4000001,109,Camry,8,2009
0,17.698,29.037001,2.4000001,109,Camry,6,2009
0,14.998,26.84,2.4000001,109,Camry,6,2007
0,18.997999,28.726999,2.4000001,109,Camry,2,2007
0,15.998,21.097,2.4000001,109,Camry,6,2007
0,15.998,22.504999,2.4000001,109,Camry,6,2007
0,15.599,19.291,2.4000001,109,Camry,5,2007
0,16.997999,14.974,2.4000001,109,Camry,7,2008
0,15.998,52.294998,2.4000001,109,Camry,2,2008
0,16.599001,20.725,2.4000001,109,Camry,5,2008
0,16.997999,22.708,2.4000001,109,Camry,9,2008
0,16.997999,15.769,2.4000001,109,Camry,8,2008
0,15.998,54.833,2.4000001,109,Camry,3,2009
0,14.097,59.150002,2.4000001,109,Camry,7,2009
0,14.998,64.655998,2.4000001,109,Camry,5,2007
0,15.599,18.860001,2.4000001,109,Camry,6,2007
0,14.998,36.042999,2.4000001,109,Camry,6,2007
0,15.998,16.799,2.4000001,109,Camry,6,2007
0,15.998,9.3719997,2.4000001,109,Camry,6,2007
0,15.599,34.811001,2.4000001,109,Camry,7,2008
0,16.599001,16.046,2.4000001,109,Camry,5,2008
0,19.997999,13.012,2.4000001,109,Camry,6,2009
0,17.997999,21.216,2.4000001,109,Camry,3,2009
0,17.997999,14.951,2.4000001,109,Camry,9,2009
0,17.599001,14.104,2.4000001,109,Camry,1,2009
0,15.599,70.864998,2.4000001,109,Camry,2,2007
1,17.599001,10.824,2.4000001,109,Camry,6,2007
0,15.599,23.915001,2.4000001,109,Camry,7,2007
0,17.997999,36.205002,2.4000001,109,Camry,2,2007
0,16.599001,11.136,2.4000001,109,Camry,8,2007
0,15.599,25.895,2.4000001,109,Camry,6,2007
0,17.997999,27.309999,2.4000001,109,Camry,1,2007
1,13.998,68.758003,2.4000001,109,Camry,6,2007
0,14.599,46.648998,2.4000001,109,Camry,8,2007
0,14.998,36.466999,2.4000001,109,Camry,6,2007
0,15.599,22.865999,2.4000001,109,Camry,6,2007
0,15.998,25.318001,2.4000001,109,Camry,9,2008
0,15.998,23.823999,2.4000001,109,Camry,8,2008
0,19.599001,23.143999,2.4000001,109,Camry,9,2008
1,16.997999,27.823999,2.4000001,109,Camry,9,2008
0,14.998,31.35,2.4000001,109,Camry,6,2007
0,16.698,22.885,2.4000001,109,Camry,6,2007
0,15.998,21.513,2.4000001,109,Camry,6,2007
0,13.998,69.516998,2.4000001,109,Camry,5,2007
0,14.998,21.101999,2.4000001,109,Camry,6,2007
0,12.998,62.887001,2.4000001,109,Camry,6,2007
0,14.599,43.646,2.4000001,109,Camry,6,2007
1,15.998,15.95,2.4000001,109,Camry,6,2007
0,14.998,38.009998,2.4000001,109,Camry,6,2007
0,15.599,25.625999,2.4000001,109,Camry,6,2007
1,17.997999,52.938999,2.4000001,109,Camry,3,2008
0,16.997999,50.431,2.4000001,109,Camry,7,2008
0,19.599001,37.473,2.4000001,109,Camry,9,2008
0,17.599001,30.223,2.4000001,109,Camry,2,2009
0,15.599,56.283001,2.4000001,109,Camry,2,2007
0,14.998,31.347,2.4000001,109,Camry,6,2007
0,16.997999,3.813,2.4000001,109,Camry,7,2007
0,16.997999,12.608,2.4000001,109,Camry,6,2007
0,17.097,12.053,2.4000001,109,Camry,7,2007
0,15.998,19.216999,2.4000001,109,Camry,8,2007
0,15.998,22.849001,2.4000001,109,Camry,6,2007
0,16.599001,20.014999,2.4000001,109,Camry,6,2007
0,15.599,21.354,2.4000001,109,Camry,6,2007
0,15.599,17.32,2.4000001,109,Camry,7,2007
0,16.599001,16.343,2.4000001,109,Camry,7,2008
0,15.998,30.385,2.4000001,109,Camry,8,2008
1,17.997999,24.621,2.4000001,109,Camry,9,2008
0,17.097,14.16,2.4000001,109,Camry,7,2008
0,17.997999,16.566999,2.4000001,109,Camry,4,2009
0,19.997999,4.5009999,2.4000001,109,Camry,6,2009
1,15.998,13.765,2.4000001,109,Camry,6,2007
0,14.998,23.292999,2.4000001,109,Camry,6,2007
0,15.998,25.792,2.4000001,109,Camry,5,2007
0,18.599001,27.132999,2.4000001,109,Camry,6,2007
0,15.599,20.108999,2.4000001,109,Camry,6,2007
0,15.998,29.243999,2.4000001,109,Camry,9,2008
0,14.998,95.028,2.4000001,109,Camry,3,2008
0,16.599001,14.137,2.4000001,109,Camry,6,2008
1,14.599,47.116001,2.4000001,109,Camry,9,2008
0,15.998,19.174999,2.4000001,109,Camry,6,2008
0,15.998,28.320999,2.4000001,109,Camry,1,2008
1,15.698,60.908001,2.4000001,109,Camry,2,2009
0,16.997999,10.864,2.4000001,109,Camry,6,2007
0,15.599,22.191999,2.4000001,109,Camry,6,2007
0,15.599,25.563999,2.4000001,109,Camry,6,2007
0,14.998,27.466,2.4000001,109,Camry,6,2007
0,14.998,29.018999,2.4000001,109,Camry,8,2007
1,14.998,25.424999,2.4000001,109,Camry,6,2007
0,16.997999,23.455,2.4000001,109,Camry,1,2008
0,16.997999,3.441,2.4000001,109,Camry,6,2008
0,15.998,18.296,2.4000001,109,Camry,6,2008
0,17.599001,15.281,2.4000001,109,Camry,9,2008
0,18.997999,48.832001,2.4000001,109,Camry,2,2009
0,16.997999,23.181999,2.4000001,109,Camry,4,2009
0,14.998,76.399002,2.4000001,109,Camry,8,2007
0,16.097,63.223,2.4000001,109,Camry,3,2007
0,14.998,23.517,2.4000001,109,Camry,6,2007
0,14.998,28.714001,2.4000001,109,Camry,7,2007
0,15.998,19.997999,2.4000001,109,Camry,6,2008
1,15.998,15.584,2.4000001,109,Camry,7,2008
0,16.599001,20.188999,2.4000001,109,Camry,7,2008
0,15.998,28.454,2.4000001,109,Camry,9,2008
0,15.998,27.177999,2.4000001,109,Camry,9,2008
0,23.599001,11.221,2.4000001,109,Camry,6,2009
0,15.998,16.111,2.4000001,109,Camry,6,2007
0,15.998,40.862999,2.4000001,109,Camry,2,2007
0,14.599,34.398998,2.4000001,109,Camry,6,2007
0,15.599,27.771,2.4000001,109,Camry,6,2007
0,14.998,23.17,2.4000001,109,Camry,7,2007
0,14.998,54.455002,2.4000001,109,Camry,9,2007
0,18.599001,9.434,2.4000001,109,Camry,1,2007
0,14.998,38.492001,2.4000001,109,Camry,6,2007
0,15.998,20.789,2.4000001,109,Camry,5,2007
0,15.998,24.617001,2.4000001,109,Camry,7,2007
0,16.997999,13.607,2.4000001,109,Camry,7,2008
0,15.998,27.622,2.4000001,109,Camry,7,2008
0,17.997999,8.7299995,2.4000001,109,Camry,9,2008
0,16.997999,10.786,2.4000001,109,Camry,5,2008
0,17.599001,15.559,2.4000001,109,Camry,9,2009
0,20.997999,16.648001,2.4000001,109,Camry,1,2009
0,15.998,23.943001,2.4000001,109,Camry,6,2007
0,15.998,19.153,2.4000001,109,Camry,7,2007
0,16.997999,18.42,2.4000001,109,Camry,6,2007
0,15.599,20.424999,2.4000001,109,Camry,6,2007
1,16.997999,19.937,2.4000001,109,Camry,2,2007
0,14.998,24.834999,2.4000001,109,Camry,6,2007
1,15.998,15.484,2.4000001,109,Camry,6,2007
0,16.997999,11.543,2.4000001,109,Camry,6,2008
0,20.599001,9.6199999,2.4000001,109,Camry,1,2008
0,15.599,32.868999,2.4000001,109,Camry,8,2008
0,17.997999,18.052999,2.4000001,109,Camry,2,2008
0,19.997999,13.161,2.4000001,109,Camry,6,2008
0,16.997999,15.244,2.4000001,109,Camry,6,2008
0,16.599001,15.453,2.4000001,109,Camry,6,2008
0,17.599001,19.902,2.4000001,109,Camry,9,2008
0,16.599001,26.410999,2.4000001,109,Camry,9,2008
0,17.599001,5.9530001,2.4000001,109,Camry,7,2008
0,16.997999,27.514999,2.4000001,109,Camry,1,2008
0,20.599001,32.937,2.4000001,109,Camry,2,2009
0,13.998,86.101997,2.4000001,109,Camry,4,2009
0,17.599001,17.121,2.4000001,109,Camry,2,2009
0,22.997999,9.7130003,2.4000001,109,Camry,6,2009
0,13.599,58.924999,3,107,Camry,6,2010
0,11.998,97.322998,3,107,Camry,1,2010
0,18.997999,21.084999,3,107,Camry,5,2006
0,13.998,99.927002,3,107,Camry,2,2006
0,15.599,47.790001,3,107,Camry,5,2010
1,13.998,34.073002,3,107,Camry,7,2006
0,13.998,55.380001,3.5,109,Camry,7,2007
1,15.998,16.934999,3.5,109,Camry,6,2007
0,15.599,34.861,3.5,109,Camry,6,2007
0,20.599001,35.021,3.5,109,Camry,7,2008
0,20.997999,15.078,3.5,109,Camry,6,2008
0,21.599001,9.7650003,3.5,109,Camry,9,2008
1,17.997999,18.722,3.5,109,Camry,1,2009
1,19.997999,15.668,3.5,109,Camry,6,2007
0,16.997999,35.272999,3.5,109,Camry,1,2008
0,18.599001,12.726,3.5,109,Camry,9,2008
0,17.997999,44.867001,3.5,109,Camry,3,2007
0,18.997999,28.143999,3.5,109,Camry,8,2007
0,19.698,23.871,3.5,109,Camry,6,2007
0,18.997999,24.410999,3.5,109,Camry,6,2007
0,19.599001,9,3.5,109,Camry,6,2007
0,20.599001,42.681999,3.5,109,Camry,2,2008
0,18.997999,52.441002,3.5,109,Camry,5,2007
0,17.997999,23.266001,3.5,109,Camry,6,2007
0,15.998,22.846001,3.5,109,Camry,6,2007
0,17.997999,72.795998,3.5,109,Camry,2,2007
0,16.997999,39.112999,3.5,109,Camry,4,2007
0,17.997999,50.189999,3.5,109,Camry,6,2007
0,18.997999,28.311001,3.5,109,Camry,6,2007
0,19.997999,18.896,3.5,109,Camry,7,2007
0,20.599001,19.721001,3.5,109,Camry,6,2008
0,18.599001,54.641998,3.5,109,Camry,9,2008
0,19.997999,15.683,3.5,109,Camry,6,2007
0,16.997999,16.121,3.5,109,Camry,6,2007
1,18.997999,31.378,3.5,109,Camry,6,2007
0,17.599001,19.604,3.5,109,Camry,9,2008
0,19.599001,22.356001,3.5,109,Camry,7,2007
0,19.599001,43.59,3.5,109,Camry,5,2007
0,19.698,46.548,3.5,109,Camry,2,2008
0,20.997999,24.969,3.5,109,Camry,2,2007
1,17.698,45.676998,3.5,109,Camry,7,2007
0,20.097,52.894001,3.5,109,Camry,2,2009
0,17.997999,14.088,2.4000001,109,Camry,1,2008
0,19.599001,19.339001,2.4000001,109,Camry,1,2009
0,17.997999,18.882999,2.4000001,109,Camry,5,2009
0,12.998,30.58,2.4000001,107,Sonata,7,2007
0,14.698,19.360001,2.4000001,107,Sonata,5,2009
0,16.997999,13.361,2.4000001,107,Sonata,3,2009
0,13.998,17.243999,2.4000001,107,Sonata,5,2009
0,14.998,39.792999,2.4000001,107,Sonata,2,2009
0,12.998,40.723999,2.4000001,107,Sonata,7,2009
0,14.998,15.928,2.4000001,107,Sonata,6,2009
0,13.599,37.967999,2.4000001,107,Sonata,4,2007
1,13.998,16.454,2.4000001,107,Sonata,5,2009
0,13.998,42.115002,2.4000001,107,Sonata,7,2009
0,13.998,23.702999,2.4000001,107,Sonata,7,2009
0,15.998,39.339001,2.4000001,107,Sonata,2,2009
1,16.997999,12.682,2.4000001,107,Sonata,1,2009
0,13.998,38.817001,2.4000001,107,Sonata,9,2009
0,14.998,13.344,2.4000001,107,Sonata,6,2009
1,14.998,15.015,2.4000001,107,Sonata,6,2009
0,14.998,12.289,2.4000001,107,Sonata,5,2009
0,13.998,55.823002,2.4000001,107,Sonata,4,2007
0,14.998,12.152,2.4000001,107,Sonata,5,2009
1,15.599,26.289,3.3,107,Sonata,1,2009
0,14.698,43.664001,3.3,107,Sonata,5,2009
0,15.998,14.625,3.3,107,Sonata,5,2009
0,20.599001,8.0489998,2.4000001,107,Sonata,3,2009
0,14.998,39.227001,2.4000001,107,Sonata,7,2008
0,17.997999,42.701,2.4000001,107,Sonata,2,2009
0,18.997999,38.978001,2.4000001,107,Sonata,6,2009
0,13.998,36.870998,3.3,107,Sonata,1,2006
0,16.599001,10.294,3.3,107,Sonata,4,2009
1,10.698,68.143997,3.3,107,Sonata,9,2006
0,13.998,13.012,3.3,107,Sonata,6,2006
0,16.997999,23.173,3.3,107,Sonata,9,2008
0,18.997999,27.15,3.3,107,Sonata,1,2009
0,20.599001,12.012,3.3,107,Sonata,6,2009
0,13.998,27.906,3.3,107,Sonata,5,2006
0,16.997999,30.798,3.3,107,Sonata,2,2007
1,15.998,32.858002,3.3,107,Sonata,1,2008
0,13.599,36.617001,3.3,107,Sonata,7,2006
0,12.998,37.431,3.3,107,Sonata,8,2006
0,13.599,32.700001,3.3,107,Sonata,5,2008
0,14.998,35.376999,2.4000001,108,Accord,5,2007
0,14.599,30.066,2.4000001,108,Accord,6,2007
0,14.097,34.705002,2.4000001,108,Accord,6,2007
0,14.998,35.189999,2.4000001,108,Accord,5,2007
0,19.997999,22.844,2.4000001,110,Accord,7,2008
0,18.599001,50.696999,2.4000001,110,Accord,3,2008
0,16.599001,17.104,3.3,107,Camry,6,2006
0,14.998,36.124001,1.8,102,Corolla,2,2009
1,12.998,21.190001,1.8,102,Corolla,7,2009
0,13.599,45.555,1.8,102,Corolla,6,2009
0,14.097,16.816999,1.8,102,Corolla,5,2009
0,13.599,18.674999,1.8,102,Corolla,8,2009
0,15.998,30.341999,1.8,102,Corolla,1,2009
0,16.599001,14.741,1.8,102,Corolla,2,2009
0,13.998,65.532997,1.8,102,Corolla,2,2009
0,13.599,35.993,1.8,102,Corolla,7,2009
0,14.599,30.096001,1.8,102,Corolla,3,2009
0,13.698,22.673,1.8,102,Corolla,7,2009
0,15.599,12.066,1.8,102,Corolla,2,2006
0,13.998,57.620998,1.8,102,Corolla,2,2007
0,13.599,10.878,1.8,102,Corolla,5,2006
1,10.097,76.226997,1.8,102,Corolla,7,2006
0,15.998,24.141001,2.4000001,109,Camry,6,2007
0,14.998,24.523001,2.4000001,109,Camry,6,2007
0,17.997999,23.114,2.4000001,109,Camry,6,2007
1,16.997999,38.729,2.4000001,109,Camry,5,2007
0,18.997999,8.8909998,2.4000001,109,Camry,6,2007
0,16.599001,12.489,2.4000001,109,Camry,5,2007
0,15.998,24.724001,3.5,109,Camry,6,2007
0,12.599,39.467999,2.4000001,107,Sonata,6,2006
1,11.998,43.948002,2.7,106,Sonata,4,2010
